[2025-06-18 23:13:57] info: 	z2m: Logging to console, file (filename: log.log)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=3:"GET_EXTENDED_VALUE" Seq=21 Len=9]
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=2:"ADD_ENDPOINT" Seq=22 Len=17]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=6](ackRx=6)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=6](frmRx=6) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=7)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=2:"ADD_ENDPOINT" Seq=22 Len=6]
[2025-06-18 23:13:58] debug: 	zh:ember: Registered endpoint '242'.
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=100:"SET_MULTICAST_TABLE_ENTRY" Seq=23 Len=10]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=7](ackRx=7)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=7 frmTx=0)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=7](frmRx=7) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=0)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=100:"SET_MULTICAST_TABLE_ENTRY" Seq=23 Len=6]
[2025-06-18 23:13:58] debug: 	zh:ember: Registered multicast table entry (2): {"multicastId":2948,"endpoint":242,"networkIndex":0}.
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=24 Len=7]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=0](ackRx=0)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=0](frmRx=0) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=1)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=24 Len=6]
[2025-06-18 23:13:58] debug: 	zh:ember: [EzspPolicyId] SET 'TC_KEY_REQUEST_POLICY' TO '81' with status=OK.
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=25 Len=7]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=1](ackRx=1)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=1](frmRx=1) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=2)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=25 Len=6]
[2025-06-18 23:13:58] debug: 	zh:ember: [EzspPolicyId] SET 'APP_KEY_REQUEST_POLICY' TO '96' with status=OK.
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=85:"SET_POLICY" Seq=26 Len=7]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=2](ackRx=2)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=2](frmRx=2) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=3)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=85:"SET_POLICY" Seq=26 Len=6]
[2025-06-18 23:13:58] debug: 	zh:ember: [EzspPolicyId] SET 'TRUST_CENTER_POLICY' TO '3' with status=OK.
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=23:"NETWORK_INIT" Seq=27 Len=7]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=3](ackRx=3)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=3](frmRx=3) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=4)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=4 frmTx=4)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=4](frmRx=4) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=4)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=23:"NETWORK_INIT" Seq=27 Len=6]
[2025-06-18 23:13:58] debug: 	zh:ember: [INIT TC] Network init status=OK.
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=25:"STACK_STATUS_HANDLER" Seq=27 Len=6]
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ezspStackStatusHandler: status=NETWORK_UP
[2025-06-18 23:13:58] info: 	zh:ember: [STACK STATUS] Network up.
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=28 Len=5]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=5](ackRx=4)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=5](frmRx=5) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=5)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=28 Len=27]
[2025-06-18 23:13:58] debug: 	zh:ember: [INIT TC] Current adapter network: nodeType=COORDINATOR params={"extendedPanId":[231,94,211,84,37,36,241,37],"panId":24924,"radioTxPower":8,"radioChannel":20,"joinMethod":0,"nwkManagerId":0,"nwkUpdateId":0,"channels":134215680}
[2025-06-18 23:13:58] info: 	zh:ember: [INIT TC] Adapter network does not match config. Leaving network...
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: ===> [FRAME: ID=32:"LEAVE_NETWORK" Seq=29 Len=5]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=5 frmRx=6](ackRx=5)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=5 frmTx=6)
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=6](frmRx=6) Added to rxQueue
[2025-06-18 23:13:58] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=6)
[2025-06-18 23:13:58] debug: 	zh:ember:ezsp: <=== [FRAME: ID=32:"LEAVE_NETWORK" Seq=29 Len=6]
[2025-06-18 23:13:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:13:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=6 frmTx=6)
[2025-06-18 23:13:59] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=7](frmRx=7) Added to rxQueue
[2025-06-18 23:13:59] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=6)
[2025-06-18 23:13:59] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=25:"STACK_STATUS_HANDLER" Seq=29 Len=6]
[2025-06-18 23:13:59] debug: 	zh:ember:ezsp: ezspStackStatusHandler: status=NETWORK_DOWN
[2025-06-18 23:13:59] info: 	zh:ember: [STACK STATUS] Network down.
[2025-06-18 23:14:00] info: 	zh:ember: [INIT TC] No valid backup found.
[2025-06-18 23:14:00] info: 	zh:ember: [INIT TC] Forming from config.
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=104:"SET_INITIAL_SECURITY_STATE" Seq=30 Len=48]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=0](ackRx=6)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=0](frmRx=0) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=7)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=104:"SET_INITIAL_SECURITY_STATE" Seq=30 Len=6]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=171:"SET_VALUE" Seq=31 Len=9]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=1](ackRx=7)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=7 frmTx=0)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=1](frmRx=1) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=0)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=171:"SET_VALUE" Seq=31 Len=6]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=177:"CLEAR_KEY_TABLE" Seq=32 Len=5]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=2](ackRx=0)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=2](frmRx=2) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=1)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=177:"CLEAR_KEY_TABLE" Seq=32 Len=6]
[2025-06-18 23:14:00] info: 	zh:ember: [INIT FORM] Forming new network with: {"panId":10998,"extendedPanId":[136,40,51,126,199,134,107,110],"radioTxPower":5,"radioChannel":11,"joinMethod":0,"nwkManagerId":0,"nwkUpdateId":0,"channels":134215680}
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=30:"FORM_NETWORK" Seq=33 Len=25]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=3](ackRx=1)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=3](frmRx=3) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=2 frmTx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=4](frmRx=4) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=30:"FORM_NETWORK" Seq=33 Len=6]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=25:"STACK_STATUS_HANDLER" Seq=33 Len=6]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ezspStackStatusHandler: status=NETWORK_UP
[2025-06-18 23:14:00] info: 	zh:ember: [STACK STATUS] Network up.
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=171:"SET_VALUE" Seq=34 Len=8]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=5](ackRx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=5](frmRx=5) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=3)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=171:"SET_VALUE" Seq=34 Len=6]
[2025-06-18 23:14:00] debug: 	zh:ember: [INIT FORM] Start writing stack tokens status=ZIGBEE_EZSP_ERROR.
[2025-06-18 23:14:00] info: 	zh:ember: [INIT FORM] New network formed!
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=16:"SET_CONCENTRATOR" Seq=35 Len=15]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=6](ackRx=3)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=6](frmRx=6) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=4)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=16:"SET_CONCENTRATOR" Seq=35 Len=6]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=90:"SET_SOURCE_ROUTE_DISCOVERY_MODE" Seq=36 Len=6]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=7](ackRx=4)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=7](frmRx=7) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=90:"SET_SOURCE_ROUTE_DISCOVERY_MODE" Seq=36 Len=9]
[2025-06-18 23:14:00] info: 	zh:ember: [CONCENTRATOR] Started source route discovery. 1247ms until next broadcast.
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=37 Len=5]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=5 frmRx=0](ackRx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6](ackRx=5 frmTx=6)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=6 frmNum=0](frmRx=0) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=6)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=37 Len=27]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=38:"GET_EUI64" Seq=38 Len=5]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=6 frmRx=1](ackRx=6)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7](ackRx=6 frmTx=7)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=7 frmNum=1](frmRx=1) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=7)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=38:"GET_EUI64" Seq=38 Len=13]
[2025-06-18 23:14:00] debug: 	zh:ember: [INIT] Network Ready! {"eui64":"0x08b95ffffeda3f70","parameters":{"extendedPanId":[136,40,51,126,199,134,107,110],"panId":10998,"radioTxPower":5,"radioChannel":11,"joinMethod":0,"nwkManagerId":0,"nwkUpdateId":0,"channels":134215680}}
[2025-06-18 23:14:00] debug: 	zh:controller: Started with result 'reset'
[2025-06-18 23:14:00] debug: 	zh:controller: Injected database: true, adapter: true
[2025-06-18 23:14:00] debug: 	zh:controller: Clearing database...
[2025-06-18 23:14:00] debug: 	zh:controller:database: Writing database to '/app/data/database.db'
[2025-06-18 23:14:00] debug: 	zh:controller: Creating coordinator backup
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=39 Len=5]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=7 frmRx=2](ackRx=7)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0](ackRx=7 frmTx=0)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=0 frmNum=2](frmRx=2) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=3](ackRx=0)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=40:"GET_NETWORK_PARAMETERS" Seq=39 Len=27]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=38:"GET_EUI64" Seq=40 Len=5]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=0 frmRx=3](ackRx=0)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1](ackRx=0 frmTx=1)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=1 frmNum=3](frmRx=3) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=4](ackRx=1)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=38:"GET_EUI64" Seq=40 Len=13]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=278:"GET_NETWORK_KEY_INFO" Seq=41 Len=5]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=1 frmRx=4](ackRx=1)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2](ackRx=1 frmTx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=2 frmNum=4](frmRx=4) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=5](ackRx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=278:"GET_NETWORK_KEY_INFO" Seq=41 Len=17]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=276:"EXPORT_KEY" Seq=42 Len=23]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=2 frmRx=5](ackRx=2)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3](ackRx=2 frmTx=3)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=3 frmNum=5](frmRx=5) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=6](ackRx=3)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=276:"EXPORT_KEY" Seq=42 Len=25]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=276:"EXPORT_KEY" Seq=43 Len=23]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=3 frmRx=6](ackRx=3)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4](ackRx=3 frmTx=4)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=4 frmNum=6](frmRx=6) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=7](ackRx=4)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=276:"EXPORT_KEY" Seq=43 Len=25]
[2025-06-18 23:14:00] info: 	zh:controller: Wrote coordinator backup to '/app/data/coordinator_backup.json'
[2025-06-18 23:14:00] debug: 	zh:controller: No coordinator in database, querying...
[2025-06-18 23:14:00] debug: 	zh:controller:database: Writing database to '/app/data/database.db'
[2025-06-18 23:14:00] debug: 	zh:ember: ~~~> [ZDO ACTIVE_ENDPOINTS_REQUEST UNICAST to=0x08b95ffffeda3f70:0 messageTag=1 payload=010000]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ===> [FRAME: ID=52:"SEND_UNICAST" Seq=44 Len=24]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=DATA frmTx=4 frmRx=7](ackRx=4)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=4 frmTx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=7](frmRx=7) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=0](ackRx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [FRAME: ID=52:"SEND_UNICAST" Seq=44 Len=7]
[2025-06-18 23:14:00] debug: 	zh:ember: ~~~> [SENT ZDO UNICAST messageTag=1 apsSequence=129 status=OK]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=0](frmRx=0) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=1](ackRx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: <=== [CBFRAME: ID=63:"MESSAGE_SENT_HANDLER" Seq=44 Len=22]
[2025-06-18 23:14:00] debug: 	zh:ember:ezsp: ezspMessageSentHandler: status=OK type=DIRECT indexOrDestination=0 apsFrame={"profileId":0,"clusterId":5,"sourceEndpoint":0,"destinationEndpoint":0,"options":4416,"groupId":0,"sequence":129} messageTag=1
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA]
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5](ackRx=5 frmTx=5)
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: <--- [FRAME type=DATA ackNum=5 frmNum=1](frmRx=1) Added to rxQueue
[2025-06-18 23:14:00] debug: 	zh:ember:uart:ash: ---> [FRAME type=ACK frmRx=2](ackRx=5)
